Date,Amount,Rate,Percent
1967-02-24,87.41,5.75,-1
1967-02-27,86.46,5.75,-1
1967-02-28,86.78,5.75,1
1967-03-01,87.68,5.75,1
1967-03-02,88.16,5.75,1
1967-03-03,88.29,5.75,1
1967-03-06,88.1,5.75,-1
1967-03-07,88.16,5.75,1
1967-03-08,88.27,5.75,1
1967-03-09,88.53,5.75,1
1967-03-10,88.89,5.75,1
1967-03-13,88.43,5.75,-1
1967-03-14,88.35,5.75,-1
1967-03-15,89.19,5.75,1
1967-03-16,90.09,5.75,1
1967-03-17,90.25,5.75,1
1967-03-20,90.2,5.75,-1
1967-03-21,90,5.75,-1
1967-03-22,90.25,5.75,1
1967-03-23,90.94,5.75,1
1967-03-27,90.87,5.5,-1
1967-03-28,90.91,5.5,1
1967-03-29,90.73,5.5,-1
1967-03-30,90.7,5.5,-1
1967-03-31,90.2,5.5,-1
1967-04-03,89.24,5.5,-1
1967-04-04,89.22,5.5,-1
1967-04-05,89.79,5.5,1
1967-04-06,89.94,5.5,1
1967-04-07,89.36,5.5,-1
1967-04-10,88.24,5.5,-1
1967-04-11,88.88,5.5,1
1967-04-12,88.78,5.5,-1
1967-04-13,89.46,5.5,1
1967-04-14,90.43,5.5,1
1967-04-17,91.07,5.5,1
1967-04-18,91.86,5.5,1
1967-04-19,91.94,5.5,1
1967-04-20,92.11,5.5,1
1967-04-21,92.3,5.5,1
1967-04-24,92.62,5.5,1
1967-04-25,93.11,5.5,1
1967-04-26,93.02,5.5,-1
1967-04-27,93.81,5.5,1
1967-04-28,94.01,5.5,1
1967-05-01,93.84,5.5,-1
1967-05-02,93.67,5.5,-1
1967-05-03,93.91,5.5,1
1967-05-04,94.32,5.5,1
1967-05-05,94.44,5.5,1
1967-05-08,94.58,5.5,1
1967-05-09,93.6,5.5,-1
1967-05-10,93.35,5.5,-1
1967-05-11,93.75,5.5,1
1967-05-12,93.48,5.5,-1
1967-05-15,92.71,5.5,-1
1967-05-16,93.14,5.5,1
1967-05-17,92.78,5.5,-1
1967-05-18,92.53,5.5,-1
1967-05-19,92.07,5.5,-1
1967-05-22,91.67,5.5,-1
1967-05-23,91.23,5.5,-1
1967-05-24,90.18,5.5,-1
1967-05-25,91.19,5.5,1
1967-05-26,90.98,5.5,-1
1967-05-29,90.49,5.5,-1
1967-05-31,89.08,5.5,-1
1967-06-01,90.23,5.5,1
1967-06-02,89.79,5.5,-1
1967-06-05,88.43,5.5,-1
1967-06-06,90.23,5.5,1
1967-06-07,90.91,5.5,1
1967-06-08,91.4,5.5,1
1967-06-09,91.56,5.5,1
1967-06-12,92.04,5.5,1
1967-06-13,92.62,5.5,1
1967-06-14,92.4,5.5,-1
1967-06-15,92.49,5.5,1
1967-06-16,92.54,5.5,1
1967-06-19,92.51,5.5,-1
1967-06-20,92.48,5.5,-1
1967-06-21,92.2,5.5,-1
1967-06-22,91.97,5.5,-1
1967-06-23,92,5.5,1
1967-06-26,91.64,5.5,-1
1967-06-27,91.3,5.5,-1
1967-06-28,91.31,5.5,1
1967-06-29,90.85,5.5,-1
1967-06-30,90.64,5.5,-1
1967-07-03,90.91,5.5,1
1967-07-05,91.36,5.5,1
1967-07-06,91.32,5.5,-1
1967-07-07,91.69,5.5,1
1967-07-10,92.05,5.5,1
1967-07-11,92.48,5.5,1
1967-07-12,92.4,5.5,-1
1967-07-13,92.42,5.5,1
1967-07-14,92.74,5.5,1
1967-07-17,92.75,5.5,1
1967-07-18,93.5,5.5,1
1967-07-19,93.65,5.5,1
1967-07-20,93.85,5.5,1
1967-07-21,94.04,5.5,1
1967-07-24,93.73,5.5,-1
1967-07-25,93.24,5.5,-1
1967-07-26,94.06,5.5,1
1967-07-27,94.35,5.5,1
1967-07-28,94.49,5.5,1
1967-07-31,94.75,5.5,1
1967-08-01,95.37,5.5,1
1967-08-02,95.78,5.5,1
1967-08-03,95.66,5.5,-1
1967-08-04,95.83,5.5,1
1967-08-07,95.58,5.5,-1
1967-08-08,95.69,5.5,1
1967-08-09,95.78,5.5,1
1967-08-10,95.53,5.5,-1
1967-08-11,95.15,5.5,-1
1967-08-14,94.64,5.5,-1
1967-08-15,94.77,5.5,1
1967-08-16,94.55,5.5,-1
1967-08-17,94.63,5.5,1
1967-08-18,94.78,5.5,1
1967-08-21,94.25,5.5,-1
1967-08-22,93.74,5.5,-1
1967-08-23,93.61,5.5,-1
1967-08-24,93.09,5.5,-1
1967-08-25,92.7,5.5,-1
1967-08-28,92.64,5.5,-1
1967-08-29,92.88,5.5,1
1967-08-30,93.07,5.5,1
1967-08-31,93.64,5.5,1
1967-09-01,93.68,5.5,1
1967-09-05,94.21,5.5,1
1967-09-06,94.39,5.5,1
1967-09-07,94.33,5.5,-1
1967-09-08,94.36,5.5,1
1967-09-11,94.54,5.5,1
1967-09-12,94.99,5.5,1
1967-09-13,95.99,5.5,1
1967-09-14,96.2,5.5,1
1967-09-15,96.27,5.5,1
1967-09-18,96.53,5.5,1
1967-09-19,96.17,5.5,-1
1967-09-20,96.13,5.5,-1
1967-09-21,96.75,5.5,1
1967-09-22,97,5.5,1
1967-09-25,97.59,5.5,1
1967-09-26,96.76,5.5,-1
1967-09-27,96.79,5.5,1
1967-09-28,96.79,5.5,0
1967-09-29,96.71,5.5,-1
1967-10-02,96.32,5.5,-1
1967-10-03,96.65,5.5,1
1967-10-04,96.43,5.5,-1
1967-10-05,96.67,5.5,1
1967-10-06,97.26,5.5,1
1967-10-09,97.51,5.5,1
1967-10-10,96.84,5.5,-1
1967-10-11,96.37,5.5,-1
1967-10-12,95.75,5.5,-1
1967-10-13,96,5.5,1
1967-10-16,95.25,5.5,-1
1967-10-17,95,5.5,-1
1967-10-18,95.25,5.5,1
1967-10-19,95.43,5.5,1
1967-10-20,95.38,5.5,-1
1967-10-23,94.96,5.5,-1
1967-10-24,94.42,5.5,-1
1967-10-25,94.52,5.5,1
1967-10-26,94.94,5.5,1
1967-10-27,94.96,5.5,1
1967-10-30,94.79,5.5,-1
1967-10-31,93.3,5.5,-1
1967-11-01,92.71,5.5,-1
1967-11-02,92.34,5.5,-1
1967-11-03,91.78,5.5,-1
1967-11-06,91.48,5.5,-1
1967-11-08,91.14,5.5,-1
1967-11-09,91.59,5.5,1
1967-11-10,92.21,5.5,1
1967-11-13,91.97,5.5,-1
1967-11-14,91.39,5.5,-1
1967-11-15,91.76,5.5,1
1967-11-16,92.6,5.5,1
1967-11-17,92.82,5.5,1
1967-11-20,91.65,6.0,-1
1967-11-21,93.1,6.0,1
1967-11-22,93.65,6.0,1
1967-11-24,93.9,6.0,1
1967-11-27,94.17,6.0,1
1967-11-28,94.49,6.0,1
1967-11-29,94.47,6.0,-1
1967-11-30,94,6.0,-1
1967-12-01,94.5,6.0,1
1967-12-04,95.1,6.0,1
1967-12-05,95.23,6.0,1
1967-12-06,95.64,6.0,1
1967-12-07,95.53,6.0,-1
1967-12-08,95.42,6.0,-1
1967-12-11,95.12,6.0,-1
1967-12-12,95.01,6.0,-1
1967-12-13,95.34,6.0,1
1967-12-14,95.47,6.0,1
1967-12-15,95.03,6.0,-1
1967-12-18,94.77,6.0,-1
1967-12-19,94.63,6.0,-1
1967-12-20,95.15,6.0,1
1967-12-21,95.38,6.0,1
1967-12-22,95.2,6.0,-1
1967-12-26,95.26,6.0,1
1967-12-27,95.91,6.0,1
1967-12-28,95.89,6.0,-1
1967-12-29,96.47,6.0,1
1968-01-02,96.11,6.0,-1
1968-01-03,95.67,6.0,-1
1968-01-04,95.36,6.0,-1
1968-01-05,95.94,6.0,1
1968-01-08,96.62,6.0,1
1968-01-09,96.5,6.0,-1
1968-01-10,96.52,6.0,1
1968-01-11,96.62,6.0,1
1968-01-12,96.72,6.0,1
1968-01-15,96.42,6.0,-1
1968-01-16,95.82,6.0,-1
1968-01-17,95.64,6.0,-1
1968-01-18,95.56,6.0,-1
1968-01-19,95.24,6.0,-1
1968-01-22,94.03,6.0,-1
1968-01-23,93.66,6.0,-1
1968-01-24,93.17,6.0,-1
1968-01-25,93.3,6.0,1
1968-01-26,93.45,6.0,1
1968-01-29,93.35,6.0,-1
1968-01-30,92.89,6.0,-1
1968-01-31,92.24,6.0,-1
1968-02-01,92.56,6.0,1
1968-02-02,92.27,6.0,-1
1968-02-05,91.87,6.0,-1
1968-02-06,91.9,6.0,1
1968-02-07,92.06,6.0,1
1968-02-08,90.9,6.0,-1
1968-02-09,89.86,6.0,-1
1968-02-13,89.07,6.0,-1
1968-02-14,90.14,6.0,1
1968-02-15,90.3,6.0,1
1968-02-16,89.96,6.0,-1
1968-02-19,90.31,6.0,1
1968-02-20,91.24,6.0,1
1968-02-21,91.24,6.0,0
1968-02-23,90.89,6.0,-1
1968-02-26,90.18,6.0,-1
1968-02-27,90.53,6.0,1
1968-02-28,90.08,6.0,-1
1968-02-29,89.36,6.0,-1
1968-03-01,89.11,6.0,-1
1968-03-04,87.92,6.0,-1
1968-03-05,87.72,6.0,-1
1968-03-06,89.26,6.0,1
1968-03-07,89.1,6.0,-1
1968-03-08,89.03,6.0,-1
1968-03-11,90.13,6.0,1
1968-03-12,90.23,6.0,1
1968-03-13,90.03,6.0,-1
1968-03-14,88.32,6.0,-1
1968-03-15,89.1,6.0,1
1968-03-18,89.59,6.0,1
1968-03-19,88.99,6.0,-1
1968-03-20,88.98,6.0,-1
1968-03-21,88.33,6.0,-1
1968-03-22,88.42,6.0,1
1968-03-25,88.33,6.0,-1
1968-03-26,88.93,6.0,1
1968-03-27,89.66,6.0,1
1968-03-28,89.57,6.0,-1
1968-03-29,90.2,6.0,1
1968-04-01,92.48,6.0,1
1968-04-02,92.64,6.0,1
1968-04-03,93.47,6.0,1
1968-04-04,93.84,6.0,1
1968-04-05,93.29,6.0,-1
1968-04-08,94.95,6.0,1
1968-04-10,95.67,6.0,1
1968-04-11,96.53,6.0,1
1968-04-15,96.59,6.0,1
1968-04-16,96.62,6.0,1
1968-04-17,96.81,6.0,1
1968-04-18,97.08,6.0,1
1968-04-19,95.85,6.5,-1
1968-04-22,95.32,6.5,-1
1968-04-23,96.62,6.5,1
1968-04-24,96.92,6.5,1
1968-04-25,96.62,6.5,-1
1968-04-26,97.21,6.5,1
1968-04-29,97.97,6.5,1
1968-04-30,97.46,6.5,-1
1968-05-01,97.97,6.5,1
1968-05-02,98.59,6.5,1
1968-05-03,98.66,6.5,1
1968-05-06,98.35,6.5,-1
1968-05-07,98.9,6.5,1
1968-05-08,98.91,6.5,1
1968-05-09,98.39,6.5,-1
1968-05-10,98.5,6.5,1
1968-05-13,98.19,6.5,-1
1968-05-14,98.12,6.5,-1
1968-05-15,98.07,6.5,-1
1968-05-16,97.6,6.5,-1
1968-05-17,96.9,6.5,-1
1968-05-20,96.45,6.5,-1
1968-05-21,96.93,6.5,1
1968-05-22,97.18,6.5,1
1968-05-23,96.97,6.5,-1
1968-05-24,97.15,6.5,1
1968-05-27,96.99,6.5,-1
1968-05-28,97.62,6.5,1
1968-05-29,97.92,6.5,1
1968-05-31,98.68,6.5,1
1968-06-03,99.99,6.5,1
1968-06-04,100.38,6.5,1
1968-06-05,99.89,6.5,-1
1968-06-06,100.65,6.5,1
1968-06-07,101.27,6.5,1
1968-06-10,101.41,6.5,1
1968-06-11,101.66,6.5,1
1968-06-13,101.25,6.5,-1
1968-06-14,101.13,6.5,-1
1968-06-17,100.13,6.5,-1
1968-06-18,99.99,6.5,-1
1968-06-20,101.51,6.5,1
1968-06-21,100.66,6.5,-1
1968-06-24,100.39,6.5,-1
1968-06-25,100.08,6.5,-1
1968-06-27,99.98,6.5,-1
1968-06-28,99.58,6.5,-1
1968-07-01,99.4,6.5,-1
1968-07-02,99.74,6.5,1
1968-07-03,100.91,6.5,1
1968-07-08,101.94,6.5,1
1968-07-09,102.23,6.5,1
1968-07-11,102.39,6.5,1
1968-07-12,102.34,6.5,-1
1968-07-15,102.26,6.5,-1
1968-07-16,101.7,6.5,-1
1968-07-18,101.44,6.5,-1
1968-07-19,100.46,6.5,-1
1968-07-22,99.33,6.5,-1
1968-07-23,99.21,6.5,-1
1968-07-25,97.94,6.5,-1
1968-07-26,98.34,6.5,1
1968-07-29,97.65,6.5,-1
1968-07-30,97.74,6.5,1
1968-08-01,97.28,6.5,-1
1968-08-02,96.63,6.5,-1
1968-08-05,96.85,6.5,1
1968-08-06,97.25,6.5,1
1968-08-08,97.04,6.5,-1
1968-08-09,97.01,6.5,-1
1968-08-12,98.01,6.5,1
1968-08-13,98.53,6.5,1
1968-08-15,98.07,6.5,-1
1968-08-16,98.68,6.5,1
1968-08-19,99,6.5,1
1968-08-20,98.96,6.5,-1
1968-08-22,98.7,6.5,-1
1968-08-23,98.69,6.5,-1
1968-08-26,98.94,6.5,1
1968-08-27,98.81,6.5,-1
1968-08-29,98.74,6.5,-1
1968-08-30,98.86,6.5,1
1968-09-03,99.32,6.5,1
1968-09-04,100.02,6.5,1
1968-09-05,100.74,6.5,1
1968-09-06,101.2,6.5,1
1968-09-09,101.23,6.5,1
1968-09-10,100.73,6.5,-1
1968-09-12,100.52,6.5,-1
1968-09-13,100.86,6.5,1
1968-09-16,101.24,6.5,1
1968-09-17,101.5,6.5,1
1968-09-19,101.59,6.5,1
1968-09-20,101.66,6.5,1
1968-09-23,102.24,6.5,1
1968-09-24,102.59,6.5,1
1968-09-26,102.36,6.25,-1
1968-09-27,102.31,6.25,-1
1968-09-30,102.67,6.25,1
1968-10-01,102.86,6.25,1
1968-10-03,103.22,6.25,1
1968-10-04,103.71,6.25,1
1968-10-07,103.7,6.25,-1
1968-10-08,103.74,6.25,1
1968-10-10,103.29,6.25,-1
1968-10-11,103.18,6.25,-1
1968-10-14,103.32,6.25,1
1968-10-15,103.53,6.25,1
1968-10-17,104.01,6.25,1
1968-10-18,104.82,6.25,1
1968-10-21,104.99,6.25,1
1968-10-22,104.57,6.25,-1
1968-10-24,103.84,6.25,-1
1968-10-25,104.2,6.25,1
1968-10-28,103.9,6.25,-1
1968-10-29,103.3,6.25,-1
1968-10-31,103.41,6.25,1
1968-11-01,103.06,6.25,-1
1968-11-04,103.1,6.25,1
1968-11-06,103.27,6.25,1
1968-11-07,103.5,6.25,1
1968-11-08,103.95,6.25,1
1968-11-12,104.62,6.25,1
1968-11-13,105.13,6.25,1
1968-11-14,105.2,6.25,1
1968-11-15,105.78,6.25,1
1968-11-18,105.92,6.25,1
1968-11-19,106.14,6.25,1
1968-11-21,105.97,6.25,-1
1968-11-22,106.3,6.25,1
1968-11-25,106.48,6.25,1
1968-11-26,107.26,6.25,1
1968-11-27,107.76,6.25,1
1968-11-29,108.37,6.25,1
1968-12-02,108.12,6.5,-1
1968-12-03,108.02,6.5,-1
1968-12-05,107.67,6.5,-1
1968-12-06,107.93,6.5,1
1968-12-09,107.66,6.5,-1
1968-12-10,107.39,6.5,-1
1968-12-12,107.32,6.5,-1
1968-12-13,107.58,6.5,1
1968-12-16,107.1,6.5,-1
1968-12-17,106.66,6.5,-1
1968-12-19,106.97,6.75,1
1968-12-20,106.34,6.75,-1
1968-12-23,105.21,6.75,-1
1968-12-24,105.04,6.75,-1
1968-12-26,105.15,6.75,1
1968-12-27,104.74,6.75,-1
1968-12-30,103.8,6.75,-1
1968-12-31,103.86,6.75,1
1969-01-02,103.93,6.75,1
1969-01-03,103.99,6.75,1
1969-01-06,102.47,6.75,-1
1969-01-07,101.22,7.0,-1
1969-01-08,100.8,7.0,-1
1969-01-09,101.22,7.0,1
1969-01-10,100.93,7.0,-1
1969-01-13,100.44,7.0,-1
1969-01-14,101.13,7.0,1
1969-01-15,101.62,7.0,1
1969-01-16,102.18,7.0,1
1969-01-17,102.03,7.0,-1
1969-01-20,101.69,7.0,-1
1969-01-21,101.63,7.0,-1
1969-01-22,101.98,7.0,1
1969-01-23,102.43,7.0,1
1969-01-24,102.38,7.0,-1
1969-01-27,102.4,7.0,1
1969-01-28,102.41,7.0,1
1969-01-29,102.51,7.0,1
1969-01-30,102.55,7.0,1
1969-01-31,103.01,7.0,1
1969-02-03,102.89,7.0,-1
1969-02-04,102.92,7.0,1
1969-02-05,103.2,7.0,1
1969-02-06,103.54,7.0,1
1969-02-07,103.53,7.0,-1
1969-02-11,103.65,7.0,1
1969-02-12,103.63,7.0,-1
1969-02-13,103.71,7.0,1
1969-02-14,103.61,7.0,-1
1969-02-17,102.44,7.0,-1
1969-02-18,101.4,7.0,-1
1969-02-19,100.65,7.0,-1
1969-02-20,99.79,7.0,-1
1969-02-24,98.6,7.0,-1
1969-02-25,97.98,7.0,-1
1969-02-26,98.45,7.0,1
1969-02-27,98.14,7.0,-1
1969-02-28,98.13,7.0,-1
1969-03-03,98.38,7.0,1
1969-03-04,99.32,7.0,1
1969-03-05,99.71,7.0,1
1969-03-06,98.7,7.0,-1
1969-03-07,98.65,7.0,-1
1969-03-10,98.99,7.0,1
1969-03-11,99.32,7.0,1
1969-03-12,99.05,7.0,-1
1969-03-13,98.39,7.0,-1
1969-03-14,98,7.0,-1
1969-03-17,98.25,7.5,1
1969-03-18,98.49,7.5,1
1969-03-19,99.21,7.5,1
1969-03-20,99.84,7.5,1
1969-03-21,99.63,7.5,-1
1969-03-24,99.5,7.5,-1
1969-03-25,99.66,7.5,1
1969-03-26,100.39,7.5,1
1969-03-27,101.1,7.5,1
1969-03-28,101.51,7.5,1
1969-04-01,101.42,7.5,-1
1969-04-02,100.78,7.5,-1
1969-04-03,100.68,7.5,-1
1969-04-07,99.89,7.5,-1
1969-04-08,100.14,7.5,1
1969-04-09,101.02,7.5,1
1969-04-10,101.55,7.5,1
1969-04-11,101.65,7.5,1
1969-04-14,101.57,7.5,-1
1969-04-15,101.53,7.5,-1
1969-04-16,100.63,7.5,-1
1969-04-17,100.78,7.5,1
1969-04-18,101.24,7.5,1
1969-04-21,100.56,7.5,-1
1969-04-22,100.78,7.5,1
1969-04-23,100.8,7.5,1
1969-04-24,101.27,7.5,1
1969-04-25,101.72,7.5,1
1969-04-28,102.03,7.5,1
1969-04-29,102.79,7.5,1
1969-04-30,103.69,7.5,1
1969-05-01,103.51,7.5,-1
1969-05-02,104,7.5,1
1969-05-05,104.37,7.5,1
1969-05-06,104.86,7.5,1
1969-05-07,104.67,7.5,-1
1969-05-08,105.1,7.5,1
1969-05-09,105.05,7.5,-1
1969-05-12,104.89,7.5,-1
1969-05-13,105.34,7.5,1
1969-05-14,106.16,7.5,1
1969-05-15,105.85,7.5,-1
1969-05-16,105.94,7.5,1
1969-05-19,104.97,7.5,-1
1969-05-20,104.04,7.5,-1
1969-05-21,104.47,7.5,1
1969-05-22,104.6,7.5,1
1969-05-23,104.59,7.5,-1
1969-05-26,104.36,7.5,-1
1969-05-27,103.57,7.5,-1
1969-05-28,103.26,7.5,-1
1969-05-29,103.46,7.5,1
1969-06-02,102.94,7.5,-1
1969-06-03,102.63,7.5,-1
1969-06-04,102.59,7.5,-1
1969-06-05,102.76,7.5,1
1969-06-06,102.12,7.5,-1
1969-06-09,101.2,8.5,-1
1969-06-10,100.42,8.5,-1
1969-06-11,99.05,8.5,-1
1969-06-12,98.26,8.5,-1
1969-06-13,98.65,8.5,1
1969-06-16,98.32,8.5,-1
1969-06-17,97.95,8.5,-1
1969-06-18,97.81,8.5,-1
1969-06-19,97.24,8.5,-1
1969-06-20,96.67,8.5,-1
1969-06-23,96.23,8.5,-1
1969-06-24,97.32,8.5,1
1969-06-25,97.01,8.5,-1
1969-06-26,97.25,8.5,1
1969-06-27,97.33,8.5,1
1969-06-30,97.71,8.5,1
1969-07-01,98.08,8.5,1
1969-07-02,98.94,8.5,1
1969-07-03,99.61,8.5,1
1969-07-07,99.03,8.5,-1
1969-07-08,97.63,8.5,-1
1969-07-09,96.88,8.5,-1
1969-07-10,95.38,8.5,-1
1969-07-11,95.77,8.5,1
1969-07-14,94.55,8.5,-1
1969-07-15,94.24,8.5,-1
1969-07-16,95.18,8.5,1
1969-07-17,95.76,8.5,1
1969-07-18,94.95,8.5,-1
1969-07-22,93.52,8.5,-1
1969-07-23,93.12,8.5,-1
1969-07-24,92.8,8.5,-1
1969-07-25,92.06,8.5,-1
1969-07-28,90.21,8.5,-1
1969-07-29,89.48,8.5,-1
1969-07-30,89.93,8.5,1
1969-07-31,91.83,8.5,1
1969-08-01,93.47,8.5,1
1969-08-04,92.99,8.5,-1
1969-08-05,93.41,8.5,1
1969-08-06,93.92,8.5,1
1969-08-07,93.99,8.5,1
1969-08-08,93.94,8.5,-1
1969-08-11,93.36,8.5,-1
1969-08-12,92.63,8.5,-1
1969-08-13,92.7,8.5,1
1969-08-14,93.34,8.5,1
1969-08-15,94,8.5,1
1969-08-18,94.57,8.5,1
1969-08-19,95.07,8.5,1
1969-08-20,95.07,8.5,0
1969-08-21,95.35,8.5,1
1969-08-22,95.92,8.5,1
1969-08-25,94.93,8.5,-1
1969-08-26,94.3,8.5,-1
1969-08-27,94.49,8.5,1
1969-08-28,94.89,8.5,1
1969-08-29,95.51,8.5,1
1969-09-02,95.54,8.5,1
1969-09-03,94.98,8.5,-1
1969-09-04,94.2,8.5,-1
1969-09-05,93.64,8.5,-1
1969-09-08,92.7,8.5,-1
1969-09-09,93.38,8.5,1
1969-09-10,94.95,8.5,1
1969-09-11,94.22,8.5,-1
1969-09-12,94.13,8.5,-1
1969-09-15,94.87,8.5,1
1969-09-16,94.95,8.5,1
1969-09-17,94.76,8.5,-1
1969-09-18,94.9,8.5,1
1969-09-19,95.19,8.5,1
1969-09-22,95.63,8.5,1
1969-09-23,95.63,8.5,0
1969-09-24,95.5,8.5,-1
1969-09-25,94.77,8.5,-1
1969-09-26,94.16,8.5,-1
1969-09-29,93.41,8.5,-1
1969-09-30,93.12,8.5,-1
1969-10-01,92.52,8.5,-1
1969-10-02,93.24,8.5,1
1969-10-03,93.19,8.5,-1
1969-10-06,93.38,8.5,1
1969-10-07,93.09,8.5,-1
1969-10-08,92.67,8.5,-1
1969-10-09,93.03,8.5,1
1969-10-10,93.56,8.5,1
1969-10-13,94.55,8.5,1
1969-10-14,95.7,8.5,1
1969-10-15,95.72,8.5,1
1969-10-16,96.37,8.5,1
1969-10-17,96.26,8.5,-1
1969-10-20,96.46,8.5,1
1969-10-21,97.2,8.5,1
1969-10-22,97.83,8.5,1
1969-10-23,97.46,8.5,-1
1969-10-24,98.12,8.5,1
1969-10-27,97.97,8.5,-1
1969-10-28,97.66,8.5,-1
1969-10-29,96.81,8.5,-1
1969-10-30,96.93,8.5,1
1969-10-31,97.12,8.5,1
1969-11-03,97.15,8.5,1
1969-11-04,97.21,8.5,1
1969-11-05,97.64,8.5,1
1969-11-06,97.67,8.5,1
1969-11-07,98.26,8.5,1
1969-11-10,98.33,8.5,1
1969-11-11,98.07,8.5,-1
1969-11-12,97.89,8.5,-1
1969-11-13,97.42,8.5,-1
1969-11-14,97.07,8.5,-1
1969-11-17,96.41,8.5,-1
1969-11-18,96.39,8.5,-1
1969-11-19,95.9,8.5,-1
1969-11-20,94.91,8.5,-1
1969-11-21,94.32,8.5,-1
1969-11-24,93.24,8.5,-1
1969-11-25,92.94,8.5,-1
1969-11-26,93.27,8.5,1
1969-11-28,93.81,8.5,1
1969-12-01,93.22,8.5,-1
1969-12-02,92.65,8.5,-1
1969-12-03,91.65,8.5,-1
1969-12-04,91.95,8.5,1
1969-12-05,91.73,8.5,-1
1969-12-08,90.84,8.5,-1
1969-12-09,90.55,8.5,-1
1969-12-10,90.48,8.5,-1
1969-12-11,90.52,8.5,1
1969-12-12,90.81,8.5,1
1969-12-15,90.54,8.5,-1
1969-12-16,89.72,8.5,-1
1969-12-17,89.2,8.5,-1
1969-12-18,90.61,8.5,1
1969-12-19,91.38,8.5,1
1969-12-22,90.58,8.5,-1
1969-12-23,90.23,8.5,-1
1969-12-24,91.18,8.5,1
1969-12-26,91.89,8.5,1
1969-12-29,91.25,8.5,-1
1969-12-30,91.6,8.5,1
1969-12-31,92.06,8.5,1
1970-01-02,93,8.5,1
1970-01-05,93.46,8.5,1
1970-01-06,92.82,8.5,-1
1970-01-07,92.63,8.5,-1
1970-01-08,92.68,8.5,1
1970-01-09,92.4,8.5,-1
1970-01-12,91.7,8.5,-1
1970-01-13,91.92,8.5,1
1970-01-14,91.65,8.5,-1
1970-01-15,91.68,8.5,1
1970-01-16,90.92,8.5,-1
1970-01-19,89.65,8.5,-1
1970-01-20,89.83,8.5,1
1970-01-21,89.95,8.5,1
1970-01-22,90.04,8.5,1
1970-01-23,89.37,8.5,-1
1970-01-26,88.17,8.5,-1
1970-01-27,87.62,8.5,-1
1970-01-28,86.79,8.5,-1
1970-01-29,85.69,8.5,-1
1970-01-30,85.02,8.5,-1
1970-02-02,85.75,8.5,1
1970-02-03,86.77,8.5,1
1970-02-04,86.24,8.5,-1
1970-02-05,85.9,8.5,-1
1970-02-06,86.33,8.5,1
1970-02-09,87.01,8.5,1
1970-02-10,86.1,8.5,-1
1970-02-11,86.94,8.5,1
1970-02-12,86.73,8.5,-1
1970-02-13,86.54,8.5,-1
1970-02-16,86.47,8.5,-1
1970-02-17,86.37,8.5,-1
1970-02-18,87.44,8.5,1
1970-02-19,87.76,8.5,1
1970-02-20,88.03,8.5,1
1970-02-24,87.99,8.5,-1
1970-02-25,89.35,8.5,1
1970-02-26,88.9,8.5,-1
1970-02-27,89.5,8.5,1
1970-03-02,89.71,8.5,1
1970-03-03,90.23,8.5,1
1970-03-04,90.04,8.5,-1
1970-03-05,90,8.5,-1
1970-03-06,89.44,8.5,-1
1970-03-09,88.51,8.5,-1
1970-03-10,88.75,8.5,1
1970-03-11,88.69,8.5,-1
1970-03-12,88.33,8.5,-1
1970-03-13,87.86,8.5,-1
1970-03-16,86.91,8.5,-1
1970-03-17,87.29,8.5,1
1970-03-18,87.54,8.5,1
1970-03-19,87.42,8.5,-1
1970-03-20,87.06,8.5,-1
1970-03-23,86.99,8.5,-1
1970-03-24,87.98,8.5,1
1970-03-25,89.77,8.0,1
1970-03-26,89.92,8.0,1
1970-03-30,89.63,8.0,-1
1970-03-31,89.63,8.0,0
1970-04-01,90.07,8.0,1
1970-04-02,89.79,8.0,-1
1970-04-03,89.39,8.0,-1
1970-04-06,88.76,8.0,-1
1970-04-07,88.52,8.0,-1
1970-04-08,88.49,8.0,-1
1970-04-09,88.53,8.0,1
1970-04-10,88.24,8.0,-1
1970-04-13,87.64,8.0,-1
1970-04-14,86.89,8.0,-1
1970-04-15,86.73,8.0,-1
1970-04-16,85.88,8.0,-1
1970-04-17,85.67,8.0,-1
1970-04-20,85.83,8.0,1
1970-04-21,85.38,8.0,-1
1970-04-22,84.27,8.0,-1
1970-04-23,83.04,8.0,-1
1970-04-24,82.77,8.0,-1
1970-04-27,81.46,8.0,-1
1970-04-28,80.27,8.0,-1
1970-04-29,81.81,8.0,1
1970-04-30,81.52,8.0,-1
1970-05-01,81.44,8.0,-1
1970-05-04,79.37,8.0,-1
1970-05-05,78.6,8.0,-1
1970-05-06,79.47,8.0,1
1970-05-07,79.83,8.0,1
1970-05-08,79.44,8.0,-1
1970-05-11,78.6,8.0,-1
1970-05-12,77.85,8.0,-1
1970-05-13,76.53,8.0,-1
1970-05-14,75.44,8.0,-1
1970-05-15,76.9,8.0,1
1970-05-18,76.96,8.0,1
1970-05-19,75.46,8.0,-1
1970-05-20,73.52,8.0,-1
1970-05-21,72.16,8.0,-1
1970-05-22,72.25,8.0,1
1970-05-25,70.25,8.0,-1
1970-05-26,69.29,8.0,-1
1970-05-27,72.77,8.0,1
1970-05-28,74.61,8.0,1
1970-05-29,76.55,8.0,1
1970-06-01,77.84,8.0,1
1970-06-02,77.84,8.0,0
1970-06-03,78.52,8.0,1
1970-06-04,77.36,8.0,-1
1970-06-05,76.17,8.0,-1
1970-06-08,76.29,8.0,1
